ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Children,Total_Spend,Total_Purchases,Customer_Tenure_Days,Age_Band,Income_Band,Customer_Segment
10059278,1959,Graduation,Married,25008.5,1,0,2012-11-25,99,41,0,52,9,0,0,1,8,0,3,6,0,0,0,0,0,0,0,Spain,66,1,102,11,4799,60-69,Low,High Web Engagement
4266707,1958,Graduation,Together,68050.0,0,0,2014-05-30,78,0,25,63,32,0,34,3,0,1,2,0,0,0,0,1,0,0,0,Canada,67,0,154,3,4248,60-69,High,Standard Customer
14504120,1942,Graduation,Together,81398.2,0,1,2013-02-13,52,1493,12,362,33,138,5,1,4,4,4,6,0,0,0,1,0,1,0,India,83,1,2043,12,4719,70+,High,High Spender
10475930,1973,PhD,Divorced,2458.0,1,1,2014-06-29,64,0,44,58,9,0,0,2,7,1,5,4,0,0,0,0,0,1,0,Saudi Arabia,52,2,111,13,4218,50-59,Low,Campaign Responder
7044130,1979,2n Cycle,Married,8530.0,1,1,2013-03-07,99,75,0,58,4,0,0,2,9,0,4,3,1,0,0,0,0,0,0,Spain,46,2,137,13,4697,40-49,Low,Family Customer
8676992,1959,2n Cycle,Single,96876.2,0,0,2013-04-21,5,249,45,672,120,46,75,1,3,2,11,5,0,1,0,0,0,0,0,Australia,66,0,1207,16,4652,60-69,Very High,High Income
13992774,1986,PhD,Single,44095.8,1,0,2012-07-30,97,0,0,23,3,0,0,3,2,0,7,3,0,0,0,0,0,0,0,Canada,39,1,26,9,4917,30-39,Mid,Family Customer
4250377,1946,Graduation,Together,6779.0,1,1,2013-02-05,92,0,0,52,8,0,211,4,2,1,6,6,0,0,0,0,0,0,0,Canada,79,2,271,9,4727,70+,Low,High Web Engagement
12549971,1974,Graduation,Together,89398.1,0,0,2013-06-01,83,292,0,158,36,7,16,3,11,5,6,5,0,0,0,0,0,1,0,Saudi Arabia,51,0,509,22,4611,50-59,Very High,High Income
1733254,1967,Graduation,Divorced,2553.4,1,1,2013-07-08,62,0,1,43,4,0,18,2,2,0,2,7,0,0,0,0,0,0,0,India,58,2,66,4,4574,50-59,Low,High Web Engagement
118361,1966,PhD,Divorced,29239.4,1,1,2013-12-08,99,0,0,46,12,58,2,1,4,1,3,8,0,0,0,0,0,0,0,India,59,2,118,8,4421,50-59,Mid,High Web Engagement
1853741,1949,Graduation,Single,88040.3,0,1,2014-03-22,59,506,146,159,143,67,5,4,4,5,5,1,0,0,0,0,0,1,0,Australia,76,1,1026,14,4317,70+,Very High,High Income
14335139,1968,2n Cycle,Single,48195.3,1,0,2014-04-05,83,1,0,352,0,0,0,2,6,1,3,8,0,0,0,0,0,0,0,Spain,57,1,353,10,4303,50-59,Mid,High Web Engagement
309551,1974,PhD,Divorced,92513.9,0,1,2013-08-24,83,0,32,331,135,4,171,1,5,5,0,4,0,0,1,0,0,1,0,Spain,51,1,673,10,4527,50-59,Very High,High Income
10378309,1946,2n Cycle,Together,95917.5,0,1,2012-11-25,72,294,0,56,212,33,9,3,3,0,5,1,0,0,0,0,0,0,0,USA,79,1,604,8,4799,70+,Very High,High Income
6246531,1958,Graduation,Together,91717.1,0,0,2012-12-15,80,327,4,59,29,5,7,1,5,2,3,3,0,0,0,0,0,0,0,Canada,67,0,431,10,4779,60-69,Very High,High Income
10073817,1980,Graduation,Married,44277.8,1,0,2013-08-21,89,20,0,516,5,0,17,3,1,1,5,3,0,0,0,0,0,0,0,Canada,45,1,558,7,4530,40-49,Mid,Family Customer
7271357,1969,2n Cycle,Married,13271.7,1,0,2013-01-03,53,0,0,9,10,3,40,4,9,0,0,8,0,0,0,0,0,0,0,Spain,56,1,62,9,4760,50-59,Low,High Web Engagement
3053365,1978,Master,Single,59244.8,0,1,2013-07-29,81,101,0,176,259,2,62,1,7,4,3,8,0,0,0,0,0,0,0,Spain,47,1,600,14,4553,40-49,High,High Web Engagement
452631,1979,PhD,Divorced,38323.8,0,1,2014-02-16,99,9,0,94,0,0,0,1,2,3,7,8,0,0,0,0,1,0,0,Saudi Arabia,46,1,103,12,4351,40-49,Mid,High Web Engagement
7536226,1984,PhD,Divorced,16386.3,1,1,2014-05-15,53,0,0,397,12,10,22,5,4,4,3,5,0,0,0,1,0,0,0,USA,41,2,441,11,4263,40-49,Low,Family Customer
12231091,1982,PhD,Single,33035.4,1,0,2012-12-18,23,0,0,137,3,0,0,1,6,0,6,7,0,0,0,0,0,0,0,Canada,43,1,140,12,4776,40-49,Mid,High Web Engagement
10261456,1956,Graduation,Married,98076.0,0,0,2013-05-15,99,738,75,229,234,73,147,1,2,4,6,0,0,0,0,0,0,1,0,Spain,69,0,1496,12,4628,60-69,Very High,High Income
9994602,1963,2n Cycle,Married,68867.3,1,1,2013-06-19,62,56,0,1129,13,3,19,1,4,4,7,9,0,0,0,0,0,0,0,Spain,62,2,1220,15,4593,60-69,High,High Web Engagement
7310186,1952,Graduation,Single,98900.2,0,0,2014-06-29,70,1200,154,1333,15,89,97,1,8,1,12,7,0,0,0,0,0,0,0,Spain,73,0,2888,21,4218,70+,Very High,High Spender
2450186,1983,Graduation,Together,29541.6,1,0,2012-11-29,56,1168,0,183,7,1,2,3,2,1,0,3,0,0,0,0,0,0,0,Australia,42,1,1361,3,4795,40-49,Mid,Family Customer
2559266,1970,2n Cycle,Single,39396.1,1,0,2013-03-20,30,0,76,36,0,0,5,3,3,1,3,7,0,0,0,0,0,0,0,Saudi Arabia,55,1,117,7,4684,50-59,Mid,High Web Engagement
5677623,1963,PhD,Together,1730.0,1,1,2013-08-02,27,0,0,0,0,0,0,2,9,1,3,6,0,0,0,0,0,0,0,Canada,62,2,0,13,4549,60-69,Low,High Web Engagement
2636794,1959,Graduation,Widow,55643.6,1,1,2014-06-29,99,21,0,445,72,40,79,1,3,4,4,7,0,0,0,0,0,0,0,Germany,66,2,657,11,4218,60-69,Mid,High Web Engagement
14123864,1962,2n Cycle,Married,1730.0,1,1,2013-01-01,99,87,0,33,0,0,0,2,1,0,4,7,0,0,0,0,0,0,0,Spain,63,2,120,5,4762,60-69,Low,High Web Engagement
1413734,1959,2n Cycle,Single,34083.9,1,1,2014-05-01,99,0,0,58,9,0,24,1,3,0,3,6,0,0,0,0,0,0,0,Saudi Arabia,66,2,91,6,4277,60-69,Mid,High Web Engagement
13395979,1959,PhD,Alone,109396.1,0,1,2013-04-12,86,656,3,176,40,93,131,2,6,6,6,8,0,0,0,1,0,0,0,Australia,66,1,1099,18,4661,60-69,Very High,High Income
2027069,1965,PhD,Single,9139.9,0,0,2014-06-29,85,0,0,70,4,0,16,1,4,1,4,8,0,0,0,0,0,0,0,India,60,0,90,9,4218,60-69,Low,High Web Engagement
13013187,1996,Basic,Married,1730.0,1,1,2013-02-08,99,0,0,0,0,0,0,2,1,0,2,8,0,0,0,0,0,0,0,Canada,29,2,0,3,4724,18-29,Low,High Web Engagement
10673501,1972,PhD,Single,90875.2,0,0,2013-02-19,12,764,22,424,249,8,174,0,12,4,10,5,0,0,0,0,0,0,0,Canada,53,0,1641,26,4713,50-59,Very High,High Spender
5991723,1976,Graduation,Divorced,19660.5,1,0,2014-01-24,99,0,4,30,0,20,3,4,4,0,5,8,0,0,0,0,0,0,0,Canada,49,1,57,9,4374,40-49,Low,High Web Engagement
11604631,1961,PhD,Together,27353.2,1,0,2014-06-29,84,0,0,22,0,1,45,2,3,1,1,7,0,0,0,0,0,0,0,USA,64,1,68,5,4218,60-69,Low,High Web Engagement
13330274,1960,Master,Single,19509.9,1,1,2014-06-09,41,0,0,41,14,1,12,1,3,0,2,8,0,0,0,0,0,0,0,India,65,2,68,5,4238,60-69,Low,High Web Engagement
14886330,1953,Graduation,Together,63913.7,0,0,2013-07-18,70,228,19,183,156,24,91,1,5,2,7,0,0,0,0,0,0,0,0,Australia,72,0,701,14,4564,70+,High,Standard Customer
8092874,1975,Graduation,Alone,97569.1,0,0,2013-01-18,33,319,8,162,48,8,12,5,6,2,6,7,0,0,1,0,0,1,0,Spain,50,0,557,14,4745,50-59,Very High,High Income
13385221,1962,Master,Together,112497.9,0,0,2013-04-07,14,1493,7,783,65,11,41,0,6,10,6,1,0,0,0,1,0,1,0,Australia,63,0,2400,22,4666,60-69,Very High,High Spender
12599951,1973,PhD,Divorced,64627.6,1,2,2012-12-22,79,36,3,757,37,38,51,5,1,1,5,1,0,0,0,0,0,0,0,Spain,52,3,922,7,4772,50-59,High,Family Customer
4259262,1960,Master,Single,90014.1,0,0,2014-05-25,10,437,0,720,39,29,65,3,2,2,8,0,1,0,0,0,0,0,0,USA,65,0,1290,12,4253,60-69,Very High,High Income
2329673,1965,2n Cycle,Married,50945.0,1,0,2012-09-19,32,0,60,67,9,0,58,1,9,2,6,3,0,0,0,0,0,1,0,Australia,60,1,194,17,4866,60-69,Mid,Campaign Responder
7896653,1972,Basic,Together,103966.7,0,1,2014-01-06,72,356,70,785,256,30,133,1,4,5,7,0,0,0,1,1,0,1,0,Australia,53,1,1630,16,4392,50-59,Very High,High Spender
10496523,1973,2n Cycle,Married,64200.3,1,1,2014-04-17,61,123,133,570,2,18,18,8,7,2,11,3,1,0,0,0,0,0,0,Canada,52,2,864,20,4291,50-59,High,Family Customer
2832151,1972,Graduation,Widow,102767.8,1,1,2012-09-28,51,72,0,499,113,101,50,3,3,1,6,3,0,0,0,0,0,0,0,Spain,53,2,835,10,4857,50-59,Very High,High Income
5428120,1991,Graduation,Single,1855.3,1,0,2014-06-29,65,1039,0,30,6,0,28,2,3,0,6,7,0,0,0,0,0,0,0,Canada,34,1,1103,9,4218,30-39,Low,High Web Engagement
2005526,1974,Master,Absurd,2228.7,1,1,2014-04-29,27,0,0,60,5,6,0,3,1,0,3,6,0,0,0,0,0,0,0,Spain,51,2,71,4,4279,50-59,Low,High Web Engagement
14244643,1968,Graduation,Together,74973.5,0,1,2013-05-27,46,973,2,214,32,96,150,3,9,6,6,3,0,0,0,1,0,1,0,India,57,1,1467,21,4616,50-59,High,Campaign Responder
1479187,1982,Graduation,Married,1730.0,1,1,2014-02-06,99,3,0,191,0,0,9,1,2,0,0,7,0,0,0,0,0,0,0,Canada,43,2,203,2,4361,40-49,Low,High Web Engagement
15152717,1961,Master,Single,79640.3,0,0,2013-03-04,81,1142,127,219,148,1,52,4,5,3,7,2,0,0,0,0,0,0,0,Australia,64,0,1689,15,4700,60-69,High,High Spender
11519586,1965,Graduation,Single,75134.0,0,0,2013-03-16,75,400,54,163,131,101,12,1,4,10,4,1,0,0,1,0,0,0,0,India,60,0,861,18,4688,60-69,High,High Income
7985717,1960,Graduation,Absurd,105231.2,0,1,2012-11-25,2,1067,67,130,139,137,52,1,2,7,5,5,0,0,0,1,1,0,0,India,65,1,1592,14,4799,60-69,Very High,High Spender
8891207,1976,Basic,Together,32343.6,0,1,2013-09-12,11,29,5,49,8,0,6,1,2,4,3,8,0,0,0,0,0,0,0,USA,49,1,97,9,4508,40-49,Mid,High Web Engagement
11496187,1978,Master,Single,53947.7,0,0,2013-09-20,67,1475,55,807,8,33,10,1,2,5,3,6,0,0,0,0,0,0,0,Spain,47,0,2388,10,4500,40-49,Mid,High Spender
15169983,1956,Graduation,Married,1730.0,1,0,2013-01-05,39,0,0,39,150,1,10,3,3,1,3,8,0,0,0,0,0,0,0,Spain,69,1,200,7,4758,60-69,Low,High Web Engagement
13280082,1972,Master,Single,93686.1,1,1,2013-02-09,18,261,0,483,15,0,6,1,6,3,6,5,0,0,0,0,0,0,0,Spain,53,2,765,15,4723,50-59,Very High,High Income
13779202,1949,PhD,Divorced,74735.1,0,1,2014-03-19,63,0,1,37,16,4,64,1,7,3,8,4,0,0,0,0,0,0,0,Spain,76,1,122,18,4320,70+,High,Family Customer
5104917,1977,2n Cycle,Married,11359.1,1,0,2013-11-25,89,8,0,35,3,6,0,3,2,2,3,7,0,0,0,0,0,0,0,Spain,48,1,52,7,4434,40-49,Low,High Web Engagement
15309034,1994,Master,Together,8880.0,1,1,2013-01-09,26,0,0,41,2,0,0,1,1,0,1,7,0,0,0,0,0,0,0,Spain,31,2,43,2,4754,30-39,Low,High Web Engagement
3635365,1969,Graduation,Married,98810.2,0,0,2013-04-11,99,376,21,185,31,160,125,1,4,1,9,1,0,0,0,1,0,1,0,Saudi Arabia,56,0,898,14,4662,50-59,Very High,High Income
9317736,1975,PhD,Married,1730.0,1,0,2014-06-28,99,0,0,45,12,0,1,2,1,1,3,6,0,0,0,0,0,0,0,Spain,50,1,58,5,4219,50-59,Low,High Web Engagement
16463434,1956,Graduation,Married,31276.2,1,0,2012-08-15,95,0,0,412,12,0,30,1,0,0,5,2,0,0,0,0,0,1,0,Canada,69,1,454,5,4901,60-69,Mid,Campaign Responder
14859065,1983,2n Cycle,Married,94035.4,0,0,2013-08-29,99,50,0,33,73,3,10,1,10,4,5,2,0,0,0,0,0,0,0,Australia,42,0,169,19,4522,40-49,Very High,High Income
9051961,1977,Graduation,Married,13766.9,1,0,2014-06-29,83,0,3,35,0,0,0,1,2,0,7,3,0,0,0,0,0,0,0,Spain,48,1,38,9,4218,40-49,Low,Family Customer
14553116,1986,PhD,Single,32101.1,1,0,2013-06-24,99,0,0,16,0,0,23,2,6,0,3,7,0,0,0,0,0,0,0,Spain,39,1,39,9,4588,30-39,Mid,High Web Engagement
5244167,1954,PhD,Divorced,29624.9,1,0,2012-09-06,47,92,0,17,6,0,178,0,4,0,0,7,0,0,0,0,0,0,0,Spain,71,1,293,4,4879,70+,Mid,High Web Engagement
16244138,1979,Master,Married,4442.0,1,0,2013-04-20,99,0,0,31,0,0,0,2,1,0,2,8,0,0,0,0,0,0,0,Spain,46,1,31,3,4653,40-49,Low,High Web Engagement
12568403,1978,2n Cycle,Married,21428.5,1,1,2014-01-18,99,2,0,58,7,7,19,1,0,3,3,7,0,0,0,0,0,0,0,Spain,47,2,93,6,4380,40-49,Low,High Web Engagement
12167928,1969,Master,Married,58846.5,0,0,2012-11-05,87,425,6,218,47,6,4,1,4,9,8,0,0,0,0,0,0,1,0,Australia,56,0,706,21,4819,50-59,High,Campaign Responder
9123909,1978,Graduation,Married,100125.0,1,0,2012-12-28,93,54,42,53,80,1,42,1,2,5,5,3,0,0,0,1,0,0,1,Spain,47,1,272,12,4766,40-49,Very High,High Income
56262,1966,Graduation,Divorced,64242.3,1,0,2012-10-02,94,0,0,52,11,0,0,2,2,1,6,0,0,0,0,0,0,0,0,Australia,59,1,63,9,4853,50-59,High,Family Customer
4901363,1975,Basic,Together,30669.2,1,0,2013-08-08,57,25,0,155,7,1,0,2,2,0,3,7,0,0,0,0,0,0,0,Spain,50,1,188,5,4543,50-59,Mid,High Web Engagement
13671032,1960,Basic,Together,1730.0,1,0,2014-06-29,99,0,0,54,8,0,0,2,9,1,0,5,0,0,0,0,0,0,0,Germany,65,1,62,10,4218,60-69,Low,Family Customer
526006,1965,Graduation,Together,99674.5,0,0,2013-09-22,92,15,1,202,26,201,49,8,1,1,3,0,0,0,0,1,0,0,0,Saudi Arabia,60,0,494,5,4498,60-69,Very High,High Income
9278051,1963,Master,Together,49366.0,0,0,2014-01-16,35,76,35,517,98,1,15,2,3,4,7,6,0,0,0,0,0,0,0,Spain,62,0,742,14,4382,60-69,Mid,High Web Engagement
12620688,1987,Graduation,Together,99725.3,0,1,2012-10-19,58,267,3,1209,139,4,22,1,5,4,5,5,0,0,0,0,0,0,0,Saudi Arabia,38,1,1644,14,4836,30-39,Very High,High Spender
1323357,1954,Graduation,Divorced,48277.3,1,0,2013-01-26,48,0,21,370,80,0,2,3,7,1,10,7,0,0,0,1,0,0,0,Canada,71,1,473,18,4737,70+,Mid,High Web Engagement
5676544,1981,Graduation,Together,78460.1,0,0,2012-11-12,46,1341,0,755,98,0,159,4,4,5,5,0,0,0,0,0,0,0,0,Canada,44,0,2353,14,4812,40-49,High,High Spender
3548363,1989,Master,Single,105986.6,0,0,2012-11-25,24,144,4,444,27,0,23,4,7,1,10,1,0,0,0,0,0,0,0,India,36,0,642,18,4799,30-39,Very High,High Income
9689856,1979,PhD,Single,90964.7,0,1,2012-12-20,35,323,0,263,0,8,53,1,7,2,6,7,0,0,0,0,0,0,0,Australia,46,1,647,15,4774,40-49,Very High,High Income
9150786,1959,PhD,Divorced,48033.9,1,0,2012-09-06,14,0,0,15,6,0,12,2,12,1,3,8,0,0,0,0,0,0,0,Spain,66,1,33,16,4879,60-69,Mid,High Web Engagement
188801,1973,Graduation,Widow,108788.2,0,0,2013-04-18,94,1354,38,202,231,0,39,2,9,4,5,3,0,0,0,0,0,0,0,Saudi Arabia,52,0,1864,18,4655,50-59,Very High,High Spender
12973118,1951,Master,Together,52978.2,0,0,2012-12-31,82,0,6,198,10,22,9,1,5,1,5,0,0,0,0,1,0,0,0,Spain,74,0,245,11,4763,70+,Mid,Standard Customer
8582899,1979,2n Cycle,Married,55593.8,1,1,2012-07-30,87,0,0,187,10,0,53,2,5,0,5,8,0,0,0,0,0,0,0,Spain,46,2,250,10,4917,40-49,Mid,High Web Engagement
10062274,1959,Basic,Married,46082.8,1,0,2014-03-04,33,0,35,15,30,19,4,3,2,1,1,7,0,0,0,0,0,0,0,Spain,66,1,103,4,4335,60-69,Mid,High Web Engagement
14120463,1975,Basic,Divorced,42803.4,0,0,2014-04-02,11,345,29,1029,5,157,22,1,2,2,12,0,0,0,0,0,0,0,0,Canada,50,0,1587,16,4306,50-59,Mid,High Spender
5769247,1969,Graduation,Single,60728.8,1,1,2013-08-15,99,45,4,123,1,0,0,4,2,7,7,0,0,0,0,0,0,0,0,Saudi Arabia,56,2,173,16,4536,50-59,High,Family Customer
13745927,1964,Master,Together,81657.2,0,2,2013-04-15,51,190,2,79,126,2,259,1,7,2,10,8,0,0,1,0,0,0,0,Australia,61,2,658,19,4658,60-69,High,High Income
9917037,1979,PhD,Married,30351.0,1,0,2013-02-16,20,0,70,59,0,0,0,4,2,2,3,8,0,0,0,0,0,0,0,Canada,46,1,129,7,4716,40-49,Mid,High Web Engagement
5692167,1940,PhD,Divorced,50469.6,1,2,2014-06-01,96,40,60,368,254,18,60,3,5,3,6,3,1,0,0,0,0,0,0,Canada,85,3,800,14,4246,70+,Mid,Family Customer
12762738,1961,Graduation,Single,110123.4,0,1,2013-11-06,5,54,6,38,24,109,113,1,6,2,6,2,0,0,0,0,1,0,0,Germany,64,1,344,14,4453,60-69,Very High,High Income
738525,1967,Basic,Single,80372.0,1,1,2013-03-14,52,30,0,107,7,0,18,1,4,1,6,8,0,0,0,0,0,1,0,USA,58,2,162,11,4690,50-59,High,High Income
9409409,1965,Master,Married,112813.0,0,0,2013-05-24,96,124,65,718,66,15,20,1,11,7,9,6,0,0,0,0,0,1,1,USA,60,0,1008,27,4619,60-69,Very High,High Income
9486757,1982,Graduation,Single,1730.0,1,1,2014-06-29,92,0,0,28,6,0,0,1,7,0,3,1,0,0,0,0,0,0,0,Germany,43,2,34,10,4218,40-49,Low,Family Customer
15073808,1963,PhD,Together,91146.6,0,0,2013-04-17,43,101,36,164,6,0,0,1,12,4,6,7,0,0,0,0,0,1,0,Saudi Arabia,62,0,307,22,4656,60-69,Very High,High Income
4384700,1996,Graduation,Married,42067.4,1,1,2014-04-25,30,0,2,67,11,0,0,4,4,0,9,2,0,0,0,0,0,0,0,Saudi Arabia,29,2,80,13,4283,18-29,Mid,Family Customer
2900255,1973,Graduation,Married,96109.9,0,0,2013-07-12,59,524,25,209,27,35,18,1,3,4,5,7,0,1,0,0,0,0,0,Spain,52,0,838,12,4570,50-59,Very High,High Income
5067360,1952,Graduation,Married,87513.4,0,0,2014-01-01,94,321,62,56,34,90,22,1,9,3,7,6,0,0,0,0,0,1,0,Spain,73,0,585,19,4397,70+,Very High,High Income
8965453,1973,Graduation,Married,66356.5,0,1,2014-06-29,99,11,118,402,259,77,40,3,6,4,10,8,0,0,0,0,0,1,0,India,52,1,907,20,4218,50-59,High,Campaign Responder
12474328,1972,PhD,Together,87572.9,1,0,2014-04-27,84,80,2,8,0,0,106,4,1,5,5,3,1,0,0,1,0,0,0,Canada,53,1,196,11,4281,50-59,Very High,High Income
9630649,1980,Graduation,Together,102771.3,0,0,2013-02-22,90,696,51,1219,185,25,31,4,4,7,5,7,1,0,0,0,0,0,0,Australia,45,0,2207,16,4710,40-49,Very High,High Spender
1545488,1948,PhD,Divorced,111977.0,0,0,2013-08-19,23,690,1,224,245,32,27,1,11,2,9,0,0,0,0,0,0,0,0,Spain,77,0,1219,22,4532,70+,Very High,High Income
3419423,1956,Graduation,Single,91033.4,0,1,2012-12-24,62,1048,0,213,43,50,76,2,3,4,6,3,0,0,0,1,0,0,0,Spain,69,1,1430,13,4770,60-69,Very High,High Income
26302,1974,Master,Together,97164.7,1,0,2012-09-22,29,441,5,48,1,3,14,1,4,0,5,8,1,0,0,0,0,0,0,Germany,51,1,512,9,4863,50-59,Very High,High Income
14328214,1966,Graduation,Single,44735.2,1,0,2014-06-29,34,128,0,281,1,3,58,2,2,1,9,8,0,0,0,0,0,0,0,Australia,59,1,471,12,4218,50-59,Mid,High Web Engagement
13284310,1988,Master,Divorced,91323.9,0,0,2013-08-02,91,47,18,200,41,0,54,4,11,4,3,5,0,0,0,0,0,1,0,USA,37,0,360,18,4549,30-39,Very High,High Income
11255465,1960,Master,Together,94116.5,0,0,2013-11-20,66,162,30,220,26,15,16,1,5,2,4,0,0,0,0,0,0,0,0,Canada,65,0,469,11,4439,60-69,Very High,High Income
10896335,1975,Graduation,Widow,108035.3,1,0,2013-07-17,99,204,0,866,26,41,22,2,7,4,4,4,0,1,0,0,0,0,0,Saudi Arabia,50,1,1159,15,4565,50-59,Very High,High Income
4068040,1996,Graduation,Together,63030.3,0,0,2012-12-30,88,960,27,224,94,26,15,1,4,3,6,3,0,0,0,0,0,1,0,Germany,29,0,1346,13,4764,18-29,High,Campaign Responder
16516161,1965,Master,Together,49331.7,1,1,2014-06-08,99,0,0,65,2,7,8,3,3,0,0,8,0,0,0,0,0,0,0,Spain,60,2,82,3,4239,60-69,Mid,High Web Engagement
15267790,1982,Master,Together,71552.6,0,0,2012-12-12,17,13,0,203,31,0,89,1,3,8,2,8,0,0,0,0,0,1,0,Australia,43,0,336,13,4782,40-49,High,Campaign Responder
6882796,1981,Master,Single,57371.9,1,1,2012-11-08,29,98,0,38,38,118,3,4,7,2,5,8,0,0,0,1,0,0,0,Spain,44,2,295,14,4816,40-49,Mid,High Web Engagement
440574,1991,Basic,Married,65147.3,0,1,2013-03-19,17,1185,0,26,0,7,31,4,3,7,5,0,1,0,0,0,0,0,0,Australia,34,1,1249,15,4685,30-39,High,Family Customer
13833603,1984,2n Cycle,Together,112719.2,0,0,2013-01-26,73,522,49,434,100,19,5,1,9,6,6,1,0,0,0,0,0,0,0,Canada,41,0,1129,21,4737,40-49,Very High,High Income
15763890,1957,Master,Together,73010.0,0,0,2012-11-29,46,585,0,252,59,2,8,1,2,1,6,4,0,0,0,1,0,0,0,Spain,68,0,906,9,4795,60-69,High,Standard Customer
5498421,1979,PhD,Together,42940.6,1,0,2013-10-15,99,0,0,28,7,0,0,2,7,0,8,6,0,0,0,0,0,0,0,Saudi Arabia,46,1,35,15,4475,40-49,Mid,High Web Engagement
8429631,1969,Graduation,Together,67287.5,0,1,2014-06-29,87,325,0,405,43,158,233,3,5,1,5,6,0,0,0,0,0,0,0,Spain,56,1,1164,11,4218,50-59,High,High Web Engagement
977505,1974,Graduation,Widow,106050.3,0,0,2013-07-23,54,310,9,732,11,21,181,2,3,1,6,0,0,1,0,1,0,0,0,Canada,51,0,1264,10,4559,50-59,Very High,High Income
12248651,1959,Master,Single,97703.0,0,0,2013-02-24,23,371,50,1121,7,16,14,1,4,4,8,7,0,0,0,1,0,0,0,Canada,66,0,1579,16,4708,60-69,Very High,High Spender
3588832,1993,Master,Together,76679.4,1,1,2013-12-07,78,0,0,3,0,0,2,1,4,1,3,10,0,0,0,0,0,0,0,Spain,32,2,5,8,4422,30-39,High,High Income
613351,1965,Graduation,Together,79573.6,0,0,2014-05-13,53,37,0,422,3,47,131,2,4,0,4,7,0,0,0,0,0,0,0,Canada,60,0,640,8,4265,60-69,High,High Income
9737008,1964,Graduation,Together,1730.0,1,0,2013-09-02,99,0,0,32,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,Saudi Arabia,61,1,32,3,4518,60-69,Low,Family Customer
16294161,1992,Graduation,Divorced,54340.6,0,0,2013-01-28,96,515,0,716,3,6,76,3,1,1,5,5,0,0,0,0,0,0,0,Saudi Arabia,33,0,1316,7,4735,30-39,Mid,Standard Customer
5960596,1958,PhD,Divorced,70162.7,1,0,2013-02-18,36,124,10,67,1,5,16,1,7,1,4,3,0,0,0,1,0,0,0,Canada,67,1,223,12,4714,60-69,High,Family Customer
16086629,1973,Graduation,Married,86588.6,0,0,2013-09-30,99,0,0,67,15,0,76,1,3,2,5,7,0,0,0,0,0,0,0,Saudi Arabia,52,0,158,10,4490,50-59,Very High,High Income
3594405,1975,Graduation,Married,97066.5,0,1,2012-08-20,46,1118,14,1257,259,195,62,1,4,9,5,0,1,1,0,0,0,0,0,Spain,50,1,2905,18,4896,50-59,Very High,High Spender
10681507,1996,Graduation,Together,98541.6,1,0,2013-09-28,99,27,16,48,4,55,7,3,3,0,3,3,0,0,0,0,0,0,0,USA,29,1,157,6,4492,18-29,Very High,High Income
9895250,1960,Master,Together,9649.6,1,0,2012-11-14,95,0,0,55,1,0,0,3,0,4,3,7,0,0,0,0,0,0,0,Spain,65,1,56,7,4810,60-69,Low,High Web Engagement
5265454,1969,Graduation,Together,86420.0,0,0,2013-11-05,30,343,15,117,199,48,23,1,8,2,6,7,0,0,0,0,0,0,0,Australia,56,0,745,16,4454,50-59,Very High,High Income
11677347,1987,Master,Together,91605.8,0,0,2013-10-17,28,328,0,285,13,27,78,1,12,4,7,0,0,0,0,0,0,0,0,Spain,38,0,731,23,4473,30-39,Very High,High Income
5755938,1979,Basic,Together,9981.3,1,1,2014-06-18,77,674,0,17,4,7,0,1,6,0,3,7,0,0,0,0,0,0,0,Spain,46,2,702,9,4229,40-49,Low,High Web Engagement
14862810,1985,Graduation,Together,86490.5,0,0,2014-05-13,98,690,0,67,259,29,213,4,4,2,6,8,0,1,0,0,0,1,0,Spain,40,0,1258,12,4265,40-49,Very High,High Income
1248739,1958,Graduation,Divorced,105565.5,0,0,2013-04-08,77,218,141,1069,141,5,6,5,4,13,9,7,0,0,0,0,0,0,0,Spain,67,0,1580,26,4665,60-69,Very High,High Spender
4666784,1987,Graduation,Widow,57952.9,0,0,2013-10-10,99,492,4,749,152,36,123,1,3,0,4,7,0,0,0,0,0,0,0,Saudi Arabia,38,0,1556,7,4480,30-39,Mid,High Spender
7075636,1988,Graduation,YOLO,75561.1,0,1,2014-04-03,27,416,96,408,42,4,0,3,4,5,12,7,0,0,0,1,0,0,0,India,37,1,966,21,4305,30-39,High,High Income
6063057,1967,Graduation,Divorced,37844.7,0,1,2014-06-29,68,442,0,28,3,1,77,1,3,6,4,7,0,0,0,0,0,0,0,Canada,58,1,551,13,4218,50-59,Mid,High Web Engagement
13670218,1977,Graduation,Together,1730.0,1,1,2014-06-29,99,0,0,11,3,0,0,2,5,0,2,8,0,0,0,0,0,0,0,USA,48,2,14,7,4218,40-49,Low,High Web Engagement
8820711,1977,Master,Single,66866.4,0,1,2012-10-12,47,229,57,149,12,5,2,1,4,4,6,4,1,0,0,0,0,0,0,Spain,48,1,454,14,4843,40-49,High,Family Customer
